Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
std2_TDL,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0.000169979079497908,100,0.0625,3.06440533481221,30.2730758054,30.2696000590599,2,32,34,34,18.417697394168,1,1,,2.5329243
std2_TDL,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,4.42873532190579e-05,100,0.032258064516129,4.32889510502549,27.272458752023,27.2382758920513,1,31,34,34,17.9375099692516,1,1,,3.0925217
std2_TDL,GMSK,"RS(255,223)_D1",223,1,223,255,1,0.0501058794220229,58.8235294117647,0.0555555555555556,4.20462064825906,27.5254636253816,27.5254636253816,1,18,20,34,17.882336190519,0,1,,2.012608
std2_TDL,GMSK,"RS(255,223)_D2",223,2,446,510,1,0,85.2941176470588,0,4.3530616089205,27.2241037245071,27.2241037245071,0,27,29,34,17.928204000308,0,1,,2.5789411
std2_TDL,GMSK,"RS(255,223)_D3",223,3,669,765,1,0.0232793178420981,70.5882352941177,0.0909090909090909,3.73391108413633,28.556720562922,28.556720562922,2,22,24,34,17.6837599855356,0,1,,3.0339008
std2_TDL,GMSK,"RS(255,223)_D4",223,4,892,1020,1,0.000560538116591928,52.9411764705882,0.0625,3.93704368444046,28.0965953272272,28.0965953272272,1,16,18,34,17.8628957269125,0,1,,3.4752837
std2_TDL,GMSK,"RS(255,223)_D5",223,5,1115,1275,1,0.0554242842359434,50,0.153846153846154,4.14369998077666,27.6522339330654,27.6522339330654,2,13,17,34,17.7064768956917,0,1,,3.7685382
std2_TDL,GMSK,"RS(255,223)_D8",223,8,1784,2040,1,0.018187024761162,73.5294117647059,0.0869565217391304,3.75241744679079,28.5137770692226,28.5137770692226,2,23,25,34,17.6588251826167,0,1,,4.8990269
std2_TDL,GMSK,"RS(255,239)_D1",239,1,239,255,1,0.000871687587168759,67.6470588235294,0.0476190476190476,4.24868342790572,27.4349125452401,27.4349125452401,1,21,23,34,17.882336190519,0,1,,2.0303008
std2_TDL,GMSK,"RS(255,239)_D2",239,2,478,510,1,0.040402719665272,64.7058823529412,0.1,4.30734743980939,27.3158019141501,27.3158019141501,2,20,22,34,17.928204000308,0,1,,2.6586811
std2_TDL,GMSK,"RS(255,239)_D3",239,3,717,765,1,0.0430613668061367,52.9411764705882,0.125,3.72247280657075,28.5833693234937,28.5833693234937,2,16,18,34,17.6837599855356,0,1,,3.0259079
